post_title,pub_authors,pub_year,pub_source,pub_link,pub_note,pub_type
"Norma Julieta Salazar-López, J. Abraham Domínguez-Avila, Elhadi M. Yahia , Beatriz Haydee Belmonte-Herrera, Abraham Wall-Medrano, Efigenia Montalvo-González, G.A. González-Aguilar. 2020 . Avocado fruit and by-products as potential sources of bioactive compounds, Food Research International, Volume,138: 1-19.",,2020,,https://www.sciencedirect.com/science/article/abs/pii/S0963996920307997?via%3Dihub,,Refereed Articles
"Luis M. Anaya-Esparza, María de Lourdes García-Magaña, J. Abraham Domínguez-Ávila, Elhadi M. Yahia , Norma J. Salazar-López, Gustavo A. González-Aguilar, Efigenia Montalvo-González., 2020 . Annonas: Underutilized species as a potential source of bioactivecompounds,FoodResearchInternational,Volume138,PartA,109775,ISSN,09639969,https://doi.org/10.1016/j.foodres.2020.109775.",,2020,,https://www.sciencedirect.com/science/article/pii/S0963996920308000?via%3Dihub,,Refereed Articles
"Jimenez-Zárate, J., Garibay-Orijel, R., Yahia E.M., Esquivel-Naranjo U.E., Arellano-Carbajal F. y Landeros F. 2020 . Primer registro de la comestibilidad de Phillipsia domingensis Berk. (Pezizales: Ascomycota): aspectos nutricionales y actividad biologica, SCIENTIAFUNGORUM, Vol. 50: e1254, Doi: 10.33885/sf.2020.50.1254.",,2020,,http://scientiafungorum.org.mx/index.php/micologia/article/view/1254/1483,,Refereed Articles
"Mirshekari, A., B. Madani, E.M. Yahia , J.B. Golding, and S.H. Vand, 2020 . Postharvest melatonin treatment reduces chilling injury in sapota fruit. Journal of the Science of Food and Agriculture 100: 1897-1903. DOI 10.1002/jsfa.10198.",,2020,,https://onlinelibrary.wiley.com/doi/10.1002/jsfa.10198,,Refereed Articles
"Morales-Ávila, Úrsula Mireya, Yahia, Elhadi M , Montalvo-González, Rubén, Becerra-Verdín, Eduardo Mendeleev, & Montalvo-González, Efigenia. 2020 . Effect of Low-Fat Diets Enriched with Fruit Purees on the Biochemical Markers of Metabolic Syndrome Analogy Induced-Rats. International Journal of Morphology , 38 (1), 61/68.",,2020,,https://scielo.conicyt.cl/scielo.php?script=sci_arttext&pid=S0717-95022020000100061&lng=en&nrm=iso&tlng=en,,Refereed Articles
"Villa-Rodríguez, José A.; Elhadi M. Yahia ; Alberto Gonzalez-Leon; Idolo Ifie; Ramon Enrique Robles Zepeda; J. Abraham Dominguez Avilaand Gustavo A. González Aguilar. Ripening of ‘Hass’ avocado mesocarp alters its phytochemical profile and the in vitro cytotoxic activity of its methanolic extracts. South African Journal of Botany 128:1-8.",,,,https://www.sciencedirect.com/science/article/pii/S0254629919309883,,Refereed Articles
"Maldonado-Celis ME, Yahia EM , Bedoya R, Landázuri P, Loango N, Aguillón J, Restrepo B and Guerrero Ospina JC 2019 . Chemical Composition of Mango ( Mangifera indica L.) Fruit: Nutritional and Phytochemical Compounds. Front. Plant Sci. 10:1073. doi: 10.3389/fpls.2019.01073.",,2019,,https://www.frontiersin.org/articles/10.3389/fpls.2019.01073/full,,Refereed Articles
"Barraza-Elenes, C., Camacho-Hernández, I. L., Yahia, E.M. , Zazueta-Morales, J. J., Aguilar-Palazuelos, E., Heredia, J.B., Muy-Rangel D., Delgado-Nieblas C. I., & Carrillo-López, A. 2019 . Análisis por UPLC-DAD-ESI-MS de compuestos fenólicos y determinación basada en HPLC-DAD de carotenoides en noni ( Morinda citrifolia L.) bagase. Revista de Química Agrícola y Alimentaria. doi:10.1021/acs.jafc.9b02716.",,2019,,https://www.researchgate.net/publication/333709271_Analysis_by_UPLC-DAD-ESI-MS_of_phenolic_compounds_and_HPLC-DAD_based_determination_of_carotenoids_in_noni_Morinda_citrifolia_L_bagasse,,Refereed Articles
"Ramos-Aguilar A. L., Ornelas-Paz J., Tapia-Vargas L.M., Ruiz-Cruz S., Gardea-Béjar A. A., Yahia E.M ., Ornelas-Paz J. J., Pérez-Martinez J. D., Ríos-Velasco C. y Ibarra-Junquera V. 2019 . La importancia de los compuestos bioactivos de la fruta de aguacate ( Persea americana Mill) en el sanador humano. Revista de Ciencias Biológicas y de la Salud. XXI (3): 154-162; doi: 10.18633/biotecnia.v21i3.1047.",,2019,,https://www.researchgate.net/publication/335128800_The_importnace_of_the_bioactive_compounds_of_avocado_fruit_Persea_americana_Mill_on_human_health,,Refereed Articles
"Anaya-Esparza L.M., González-Silva N., Yahia E.M. , González-Vargas O. A., Montalvo-González E. y Pérez-Larios A. 2019 . Efecto del óxido mezclado TiO2-ZnO-MgO en el crecimiento microbiano y la toxicidad contra Artemia salina , nanomateriales. 9,992; doi: 10.3390/nano9070992.",,2019,,https://www.mdpi.com/2079-4991/9/7/992,,Refereed Articles
"Virgen-Ceceña L. J., Anaya-Esparza L.M., Coria-Téllez A. V., García-Magaña M. L., García-Galindo H. S., Yahia E. & Montalvo-González E. (2019) . Evaluación de las características nutricionales y compuestos bioactivos de postre de guanábano-yogur y agrio congelado. Food Sci Biotechnol. Doi; 10.1007/s10068-019-00584-x.",,2019,,https://www.researchgate.net/publication/331499355_Evaluation_of_nutritional_characteristics_and_bioactive_compounds_of_soursop-yoghurt_and_soursop-frozen_dessert,,Refereed Articles
"Salih, Nagwa Kamal Eldin M. and Elhadi M. Yahia . 2019 . Phytochemical Characterization of Naturalized Sudanese Jatropha curcas seed kernels. Asian Journal of Applied Chemistry Research 3 (4): 1-6. DOI https://doi.org/10.9734/ajacr/2019/v3i430100.",,2019,,https://journalajacr.com/index.php/AJACR/article/view/30100,,Refereed Articles
"Anaya-Esparza L.M., Montalvo-Gonzáles E., González-Silva N., Méndez-Robles M. D., Romero-Toledo R., Yahia E.M., & Pérez-Larios A. 2018 . Síntesis y caracterización del mixto óxido TiO2-ZnO-MgO y su actividad antibacteriana. Materiales. 12, 689; doi: 10.3390/ma12050698.",,2018,,https://www.researchgate.net/publication/331261827_Synthesis_and_Characterization_of_TiO2-ZnO-MgO_Mixed_Oxide_and_Their_Antibacterial_Activity,,Refereed Articles
"Anaya-Esparza, Luis Miguel; Dení Ramos-Aguirre; Víctor Manuel Zamora-Gasga; Elhadi Yahia ; Efigenia Montalvo-González. 2018 . Optimization of ultrasonic-assisted extraction of polyphenol compounds from ""Muicle"" ( Justicia spicigera ) leaves. Food Science and Biotechnology 27: 1093-1102.",,2018,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6085245/,,Refereed Articles
"Cervantes-Paz, B., J de J Ornelas-Paz, A.A. Gardea-Bejar, E.M. Yahia , C. Rios-Velasco, P.B. Zamudio-Flores, S. Ruiz-Cruz y V. Ibarra-Junquera. 2018. Compuestos fenólicos de tejote ( Crataegus spp ) y sus efectos protectores en la salud humana. Revista Fitotecnia Mexicana. En Prensa.",,2018,,https://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S1405-888X2020000100102,,Refereed Articles
"Meza-Espinoza Libier, Sáyago-Ayerdi Sonia Guadalupe, García-Magaña María de Lourdes, Tovar-Pérez Erik Gustavo, M. Yahia Elhadi , Vallejo-Córdoba Belinda, González-Córdova Aarón F., Hernández-Mendoza Mendoza, Adrián Montalvo-González Efigenia. ( 2018 ). Capacidad antioxidante de hidrolizados de huevo, leche y proteína de soja y biopéptidos producidos por bromelia pinguin y proteasas derivadas de Bromelia karatas. Emirates Journal of Food and Agriculture (Emiratos y Agricultura). 30(2): 122-130. Doi: 10.9755/ejfa.2018.v30.i2.1604",,2018,,https://go.gale.com/ps/i.do?p=AONE&u=googlescholar&id=GALE|A607349616&v=2.1&it=r&sid=AONE&asid=b3b3b15e,,Refereed Articles
"Coria-Téllez, Ana V.; Elhadi M. Yahia ; Efigenia Montalvo-Gónzalez; and Eva N. Obledo-Vázquez. 2018 . Annona muricata : A comprehensive review. Phytochemicals, pharmacological and traditional medicine uses, and toxicity. A Review. Arabian Journal of Chemistry 11: 662-691.",,2018,,https://www.sciencedirect.com/science/article/pii/S1878535216000058,,Refereed Articles
"Rosas-Domínguez, Cindy, J. Abraham Domínguez Avila, Sunil Pareek, Mónica A. Villegas Ochoa, J. Fernando Ayala Zavala, Elhadi Yahia , Gustavo A. González Aguilar. 2018 . Contenido de compuestos bioactivos y su contribución a la capacidad antioxidante durante la maduración de la piña ( Ananas comosus L.) cv Esmeralda. Revista de Botánica Aplicada y Calidad Alimentaria 91: 61-68.",,2018,,https://ciad.repositorioinstitucional.mx/jspui/handle/1006/179,,Refereed Articles
"Ramezanian, Asghar, Sara Atrash, Majid Rahemi, Reza Mostowfizadeh- Ghalamfarsa y Elhadi Yahia . 2018 . Efectos del aceite esencial salado, goma árabe y agua caliente en el moho verde decay en limas mexicanas. HortScience 53(4): 524-530.",,2018,,https://www.researchgate.net/publication/324721021_Antifungal_Effects_of_Savory_Essential_Oil_Gum_Arabic_and_Hot_Water_in_Mexican_Lime_Fruits,,Refereed Articles
"Robles García, Daniel, Humberto Suzán Azpiri, Adriana Montoya Esquivel, Jesús García Jiménez, Edgardo Ulises Esquivel Naranjo, Elhadi Yahia y Fidel Landeros Jaime. 2018 . Conocimientos etnomicológicos en comunidades de Amealco, Querétaro, México. Revista de Etnobiología y Etnomedicina 14:7. DOI 10.1186/s13002-017-0202-7.",,2018,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5787266/,,Refereed Articles
"Anaya-Esparza, L.M., M.D. Méndez-Robles, A. Pérez-Larios, Elhadi M.Yahia y E. MontalvoGonzalez. 2018. Composición nutrimental y parámetros fisicoquímicos de néctar de guanábana termosonada. TIP Revista Especializada en Ciencias Quimico Biologicas 21(1): 5-13.",,2018,,http://www.redalyc.org/pdf/432/43253401001.pdf,,Refereed Articles
"Sagar, N.A., S. Pareek, S. Sharma, E.M. Yahia y M.G. Lobo. 2018 . Residuos frutales y vegetales: compuestos bioactivos, extracción posible y posible utilización. Reseñas Reseña completas en Ciencia de los Alimentos y Seguridad Alimentaria 17: 512-531. Doi 10.1111/1541-4337.12330",,2018,,https://onlinelibrary.wiley.com/doi/epdf/10.1111/1541-4337.12330,,Refereed Articles
"Babak Madani, Amin Mirshekari, Elhadi Yahia y John B. Golding. 2018 . Sapota ( Manilkara achras Forb.): Factores que influyen en la calidad de la fresca fruta y el ó. Hortícolas Reseñas 45: 105-142.",,2018,,https://www.researchgate.net/publication/323241695_Sapota_Manilkara_achras_Forb_Factors_Influencing_Fresh_and_Processed_Fruit_Quality,,Refereed Articles
"Robles-García, D., M. Yahia , J. García-Jiménez; E. U. Esquivel-Naranjo, and F. Landeros. 2017 . First ethnomicological record of Fistulinella wolfeana as an edible species and some nutritional values Revista Mexicana de Micologia 44: 31-39.",,2017,,https://www.scielo.org.mx/scielo.php?script=sci_arttext&pid=S0187-31802016000200031,,Refereed Articles
"Cervantes-Paz, B.; J.J. Ornelas-Paz, S. Ruiz-Cruz; C. Ríos-Velasco; V. Ibarra- Junquera; E.M. Yahia ; y A. A. Gardea-Béjar. 2017 . Efectos de la pectina en la digestión de lípidos y posibles implicaciones para la biodisponibilidad carotenoides durante las etapas preabsortivas: Una revisión. Food Research International 99(Pt 2): 917-927. Doi: 10.1016/j.foodres.2017.02.012",,2017,,https://www.sciencedirect.com/science/article/abs/pii/S0963996917300649?via%3Dihub,,Refereed Articles
"Yahia, Elhadi, M. , Fabiola Gutiérrez-Orozco, y Marco A. Moreno-Perez. 2017 . Identificación de compuestos fenólicos por cromatografía líquida-espectrometría de masas en diecisiete especies de hongos en el centro de México y determinación de su actividad y antioxidante compuestos bioactivos. Química Alimentaria 222: 14-22.",,2017,,,,Refereed Articles
"Corrales-Bernal, Andrea, Gabriela Jaramillo, Berardo Rodríguez, Elhadi M . Yahia y María Elena Maldonado-Celis. 2016 . Mango ( Mangifera indica cv. Azúcar) papel antiinflamatorio y quimiopreventivo durante la carcinogénesis colorrectal. Emirates Journal of Food and Agriculture 28(10): 704-712.",,2016,,https://www.ejfa.me/index.php/journal/article/view/1316/973,,Refereed Articles
"González EM, Fernández AEL, Sáyago-Ayerdi SG, Estrada RMV, Vallejo LGZ y Yahia, EM . 2016 . Capacidad antioxidante In Vitro de extractos crudos y fracción de acetogenina de pulpa de fruta de guanábana. Pharm Anal Acta 7: 484. doi:10.4172/2153-2435.1000484.",,2016,,https://www.researchgate.net/publication/317851335_In_Vitro_Antioxidant_Capacity_of_Crude_Extracts_and_Acetogenin_Fraction_of_Soursop_Fruit_Pulp,,Refereed Articles
"Corrales-Bernal, Andrea; Ana Isabel Vergara; Benjamín Rojano; Elhadi Yahia , María Elena Maldonado. 2015 . Nutritional and antioxidant properties of Colombian cape gooseberry ( Physalis peruviana ) under three stages of maturation (In Spanish: Características nutricionales y antioxidantes de la uchuva colombiana ( Physalys peruviana L. ) en tres estadios de su maduración). Archivos Latinoamericanos de Nutrición 65(4): 254-262.",,2015,,https://bibliotecadigital.udea.edu.co/handle/10495/11980,,Refereed Articles
"Madani, Babak; Amin Mirshekari and Elhadi Yahia . 2015 . Effect of calcium chloride treatments on calcium content, anthracnose disease severity and antioxidant activity in papaya fruit during ambient storage. J Sci Food Agric. DOI: 10.1002/jsfa.7462.",,2015,,https://onlinelibrary.wiley.com/doi/epdf/10.1002/jsfa.7462,,Refereed Articles
"Salih, Nagwa Kamal-Eldin M. and Elhadi M. Yahia . 2015 . Khaya senegalensis seed: Chemical characterization and potential uses. Journal of Chemical and Pharmaceutical Research 7(6):409-415.",,2015,,https://www.researchgate.net/publication/280001396_Khaya_senegalensis_seed_Chemical_characterization_and_potential_uses,,Refereed Articles
"Salih, N.K-E.M. and M. Yahia . 2015 . Phenolics and fatty acids compositions of vitex and baobab seeds used as coffee substitutes in Nuba Mountains, Sudan. Agriculture and Biology Journal of North America 6(3): 90-93.",,2015,,https://www.researchgate.net/profile/Nagwa_Salih/publication/280235948_Ethno-botany_of_Natural_Forests_of_Nuba_Mountains_South_Kordofan_State_Sudan/links/55b09b3308aeb0ab46699a47.pdf,,Refereed Articles
"Salih, N. K-E. M. and E. M. Yahia . 2015 . Nutritional value and antioxidant properties of four wild fruits commonly consumed in Sudan. International Food Research Journal 22(6): 2389-2395.",,2015,,http://www.ifrj.upm.edu.my/22%20(06)%202015/(30).pdf,,Refereed Articles
"Yahia, Elhadi . 2015 . The Status of Modified Atmospheres (MA) and Controlled Atmospheres (CA) in Developing Countries. Acta Horticulturae. In press.",,2015,,https://www.researchgate.net/publication/277816930_The_Status_of_Modified_Atmospheres_MA_and_Controlled_Atmospheres_CA_in_Developing_Countries,,Refereed Articles
"Villa-Rodriguez, Jose A., H. Palafox-Carlos, Elhadi M. Yahia , Gustavo A. Gonzalez-Aguilar. 2015. Maintaining antioxidant potential of fresh fruits and vegetables after harvest. Critical Reviews in Food Science and Nutrition. In press.",,2015,,https://pubmed.ncbi.nlm.nih.gov/24915343/,,Refereed Articles
"Aw-Dahir, M., D.K. Navarro, D. Dale, M. Barre, F. Hachem, D. Mohammad, M. Tibbo, and E. Yahia . 2015 . Food security and sustainable agriculture in the Arab region, Food and Agriculture Organization of the United Nations, Rome, Italy.",,2015,,,,Refereed Articles
"Braulio Cervantes-Paz, Elhadi M. Yahia , José de Jesús Ornelas-Paz, Claudia I. Victoria-Campos, Vrani Ibarra-Junquera, Jaime David Pérez-Martínez, Pilar Escalante-Minakata. 2014 . Antioxidant activity and content of chlorophylls and carotenoids in raw and heat-processed Jalapeño peppers at intermediate stages of ripening. Food Chemistry 146;188–196.",,2014,,https://pubmed.ncbi.nlm.nih.gov/24176331/,,Refereed Articles
"Pareek, Sunil, Noureddine Benkeblia,Jules Janick, Shifeng Cao, and Elhadi M. Yahia . 2014 . Postharvest physiology and technology of loquat (Eriobotrya japonica Lindl.) fruit. J. Sci. Food. Agriculture. In Press.",,2014,,https://pubmed.ncbi.nlm.nih.gov/24395491/,,Refereed Articles
"Gayosso-Garcia, L., Elhadi Yahia , Pablo Garcia-Solis, and Gustavo Gonzalez-Aguilar. 2014. Inhibition of proliferation of breast cáncer cells MCF7 and MDA-231 by lipophilic extracts of papaya ( Carica papaya L. var Maradol) fruit. Food and Nutrition Sciences 5: 2097-2103.",,2014,,https://www.scirp.org/journal/paperinformation.aspx?paperid=51574,,Refereed Articles
"Ornelas-Paz, José de Jesús and Elhadi Yahia . 2014 . Effect of the moisture content of the forced hot air on the postharvest quality and bioactive compounds of mango fruit (Mangifera indica L. Cv. Manila). Journal of the Science of Food and Agriculture. In press.",,2014,,https://onlinelibrary.wiley.com/doi/full/10.1002/jsfa.6384,,Refereed Articles
"Carrillo-López, Armando and Elhadi M. Yahia . 2013 . Changes in color-related compounds in tomato fruit exocarp and mesocarp during ripening using HPLC-APcI+-mass Spectrometry. Journal of Food Science and Technology. DOI10.1007/s13197-012-0782-0.",,2013,,https://www.researchgate.net/publication/257798633_Changes_in_color-related_compounds_in_tomato_fruit_exocarp_and_mesocarp_during_ripening_using_HPLC-APcI-mass_Spectrometry,,Refereed Articles
"Carrillo-Lopez, Armando and Elhadi M. Yahia . 2013 . HPLC-DAD-ESI-MS analysis of phenolic compounds during ripening in exocarp and mesocarp of tomato fruit. Journal of Food Science 78 (12): C1839 – C1844.",,2013,,https://ift.onlinelibrary.wiley.com/doi/10.1111/1750-3841.12295,,Refereed Articles
"Luna-Vázquez, Francisco; Ibarra-Alvarado, César; Rojas-Molina, Alejandra; Yahia, Elhadi ; Rojas-Molina, Juana; Rivera-Pastrana, Dulce Maria; Rojas-Molina, Adriana; Zavala-Sánchez, Miguel. 2013 . Nutraceutical Value of Black Cherry ( Prunus serotina ) Fruits: Their Antioxidant and Antihypertensive Properties. Molecules 18: 14597-14612.",,2013,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6270007/,,Refereed Articles
"Gayosso-Garcia Sancho, Laura, Elhadi M. Yahia and Gustavo Gonzalez-Aguilar. 2013. Contribution of major hydrpphilic and lipophilic antioxidants from papaya fruit to total antioxidant capacity. Food and Nutrition Sciences 4: 93-100. doi:10.4236/fns.2013.48A012 Published Online August 2013.",,2013,,https://www.scirp.org/journal/paperinformation.aspx?paperid=35280,,Refereed Articles
"Claudia I. Victoria-Campos, José de Jesús Ornelas-Paz, Elhadi M. Yahia , Jorge A. Jiménez-Castro, Braulio Cervantes-Paz, Vrani Ibarra-Junquera, Jaime David Pérez-Martínez, Paul B. Zamudio-Flores, and Pilar Escalante-Minakata. 2013 . Effect of Ripening, Heat Processing, and Fat Type on the Micellarization of Pigments from Jalapeño Peppers. J. Agric. Food Chem. 61: 9938-9949.",,2013,,https://pubmed.ncbi.nlm.nih.gov/24047354/,,Refereed Articles
Pareek Sunil and Elhadi M. Yahia . 2013 . Postharvest Biology and Technology of Ber Fruit. Horticultural Reviews 41: 201-240.,,2013,,https://books.google.com.mx/books?id=831nAgAAQBAJ&printsec=frontcover&hl=es&source=gbs_ge_summary_r&cad=0#v=onepage&q&f=true,,Refereed Articles
"Chavez-Sanchez, Ignacio, Armando Carrillo-López, Misael Vega-García, and Elhadi M. Yahia . 2013 . The effect of antifungal hot-water treatments on papaya postharvest quality and activity of pectinmethylesterase and polygalacturonase. Journal of Food Science and Technology. In Press.",,2013,,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3550935/,,Refereed Articles
"Emanuel, Machel A., Fabiola Gutierrez-Orozco, Elhadi M. Yahia , and Noureddine Benkeblia. 2013 . Assessment and profiling of the fatty acids in two ackee fruit ( Blighia sapida Köenig) varieties during different ripening stages. Journal of the Science of Food and Agriculture 93: 722-726. DOI: 10.1002/jsfa.5946.",,2013,,https://pubmed.ncbi.nlm.nih.gov/23172539/,,Refereed Articles
"Victoria-Campos, Claudia, José de Jesús Ornelas-Paz, Elhadi Yahia and Mark Failla. 2013 . Effect of the interaction of heat-processing style and fat type on the micellarization of lipid-soluble pigments from green and red pungent peppers ( Capsicum annuum ). Journal of Agricultural and Food Chemistry 61: 3642-3653. DOI: 10.1021/jf3054559.",,2013,,https://pubs.acs.org/doi/abs/10.1021/jf3054559,,Refereed Articles
"Gil-Chavez, G., J. Villa, F. Ayala-Zavala, J.B. Heredia, D. Sepulveda, E.M. Yahia , and G. Gonzalez-Aguilar. 2013 . Technologies for Extraction and Production of Bioactive Compounds to be Used as Nutraceuticals and food ingredients: An overview. Comprehensive Reviews in Food Science and Food Safety 12: 5-23.",,2013,,https://ift.onlinelibrary.wiley.com/doi/abs/10.1111/1541-4337.12005,,Refereed Articles
"Ornelas-Paz, José de Jesús, Nidia Ramirez-Bustamante; Elhadi M Yahia , Jaime D Pérez-Martínez; María del Pilar Escalante-Minakata; Vrani Ibarra-Junquera; Carlos Acosta-Muñiz; and Víctor Guerrero-Prieto. 2013 . Physical Attributes and Chemical Composition of Organic Strawberry Fruit ( Fragaria x ananassa Duch, Cv. Albion) at Six Stages of Ripening. Food Chemistry 138: 372-381.",,2013,,https://www.sciencedirect.com/science/article/abs/pii/S030881461201607X,,Refereed Articles
"Rivera-Pastrana, Dulce, Alfonso A. Gardea, Elhadi M. Yahia , Miguel A. Martínez-Téllez, and Gustavo A. González-Aguilar. 2013 . Effect of UV-C irradiation and low temperature storage on bioactive compounds, antioxidant enzymes and radical scavenging activity of papaya fruit. J. Food Sci. Technol. DOI10.1007/s13197-013-0942-x.",,2013,,https://pubmed.ncbi.nlm.nih.gov/25477649/,,Refereed Articles
"Carrillo-López, Armando and Elhadi M. Yahia . 2012 . Changes in color-related compounds in tomato fruit exocarp and mesocarp during ripening using HPLC-APcI + -mass Spectrometry. Journal of Food Science and Technology 2012: 1-7. DOI10.1007/s13197-012-0782-0.",,2012,,https://pubmed.ncbi.nlm.nih.gov/25328217/,,Refereed Articles
"Cervantes-Paz, Braulio, Elhadi M. Yahia , Jose de Jesus Ornelas-Paz, Alfonso A. Gardea-Bejar, Vrani Ibarra-Junquera, and Jaime D. Perez-Martinez. 2012 . Effect of heat processing on the profile of pigments and antioxidant capacity of green and red jalapeño peppers. Journal of Agricultural and Food Chemistry 60: 10822 – 10833.",,2012,,https://pubmed.ncbi.nlm.nih.gov/23050605/,,Refereed Articles
"Carvajal de Pabon, L.M., Elhadi Yahia , Regulo Cartagena, Carlos Pelaez, Carlos A. Gaviria, and Benjamin Rojano. 2012 . Antioxidant capacity of two Fragaria x ananassa (Weston) Duchesne (Strawberry) varieties subjected to variations in vegetal nutrition. Revista Cubana de Plantas Medicinales 17(1): 37-53 (In Spanish).",,2012,,http://scielo.sld.cu/scielo.php?script=sci_arttext&pid=S1028-47962012000100005,,Refereed Articles
"Palafox-Carlos H., Elhadi M. Yahia and Gustavo González-Aguilar. 2012 . Identification and Quantification of Major Phenolic Compounds from Mango ( Mangifera indica , cv. Ataulfo) Fruit by HPLC-DAD-MS/MS-ESI and Their Individual Contribution to the Antioxidant Activity During Ripening. Food Chemistry 135: 105-111.",,2012,,https://www.researchgate.net/profile/Elhadi_Yahia/publication/257164373_Identification_and_quantification_of_major_phenolic_compounds_from_mango_(Mangifera_indica_CV._Ataulfo)_fruit_by_HPLC-DAD-MSMS-ESI_and_their_individual_contribution_to_the_antioxidant_activity_during_ripening/links/55789d3b08aeacff200286d3.pdf,,Refereed Articles
"Palafox-Carlos H, Yahia, E. , Islas-Osuna MA, Gutierrez-Martinez P, Robles-Sánchez MGonzález-Aguilar GA. ( 2012 ). Effect of ripeness stage of mango fruit (Mangifera indica L., cv. Ataulfo) on physiological parameters and antioxidant activity. Scientia Horticulturae 135: 7-13.",,2012,,https://investigadores.unison.mx/es/publications/effect-of-ripeness-stage-of-mango-fruit-mangifera-indica-l-cv-ata,,Refereed Articles
"Yahia, Elhadi M ., Fabiola Guttierrez-Orozco and Claudia Arvizu-de León. 2011 . Phytochemical and antioxidant characterization of mamey ( Pouteria sapota Jacq. H.E. Moore & Stearn) fruit. Food Research International 44: 2175-2181.",,2011,,https://www.sciencedirect.com/science/article/abs/pii/S096399691000462X,,Refereed Articles
"Yahia, Elhadi M ., Fabiola Guttierrez-Orozco and Claudia Arvizu-de León. 2011 . Phytochemical and antioxidant characterization of black sapote ( Diospyros digyna Jacq.) fruit. Food Research International 44: 2210-2216.",,2011,,https://www.sciencedirect.com/science/article/abs/pii/S0963996910004588,,Refereed Articles
"Pareek, Sunil, Elhadi M. Yahia , O.P. Pareek, and R.A. Kaushik. 2011 . Postharvest physiology and technology of annona fruits. Food Research International 44: 1741-1751.",,2011,,https://www.sciencedirect.com/science/article/abs/pii/S0963996911001037,,Refereed Articles
"Yahia, Elhadi M. and Candelario Mondrago-Jacobo. 2011 . Nutritional contents and anti-oxidant capacity of ten cultivars and lines of cactus pear fruit ( Opuntia spp.). Food Research International 44: 2311-2318.",,2011,,https://www.sciencedirect.com/science/article/abs/pii/S096399691100144X,,Refereed Articles
"Sivakumar, Dharini, Yuming Jiang, and Elhadi M. Yahia . 2011 . Maintaining mango (Mangifera indica L.) fruit quality during the export chain. Food Research International 44: 1254-1263.",,2011,,https://www.sciencedirect.com/science/article/abs/pii/S0963996910004552,,Refereed Articles
"Gayosso-Garcia Sancho, Laura, Elhadi M. Yahia , and Gustavo Gonzalez-Aguilar. 2011 . Identification and quantification of phenols, carotenoids, and vitamin C from papaya ( Carica papaya L., cv. Maradol) fruit determined by HPLC-DAD-MS/MS-ESI. Food Research International 44: 1284-1291.",,2011,,https://www.sciencedirect.com/science/article/abs/pii/S0963996910004692,,Refereed Articles
"Gayosso-García Sancho, L.E., Elhadi M. Yahia , Miguel Angel Martínez-Téllez, and Gustavo Adolfo González-Aguilar. 2010 . Effect of Maturity Stage of Papaya Maradol on Physiological and Biochemical Parameters. American Journal of Agricultural and Biological Sciences 5 (2): 194-203.",,2010,,https://www.researchgate.net/publication/46179282_Effect_of_Maturity_Stage_of_Papaya_Maradol_on_Physiological_and_Biochemical_Parameters,,Refereed Articles
"Yahia, Elhadi M . , L. Cedeño, J.C. Guevara, E. Barzana. 2010 . The construction of a diffusion cell and the determination of oxygen and carbon dioxide permeability of films for flexible food packages. Acta Horticulturae (ISHS) 857:411-416.",,2010,,https://www.semanticscholar.org/paper/The-Construction-of-a-Diffusion-Cell-and-the-of-and-Yahia-Cede%C3%B1o/3cbaf49ccbada2bbb390976bc9e7b276eb7aaeca,,Refereed Articles
"Yahia, Elhadi M. 2010 . Development of quarantine insect control systems in Mexico using controlled atmospheres. Acta Horticulturae (ISHS) 857:417-424.",,2010,,,,Refereed Articles
"Yahia, Elhadi M. , G. Soto-Zamora, J.K. Brecht, A. Gardea. 2010 . The effects of postharvest hot air treatments in low O 2 atmosphere on the quality and antioxidant levels in tomato fruit. Acta Horticulturae (ISHS) 857:425-432.",,2010,,https://www.researchgate.net/publication/277816861_The_effects_of_postharvest_hot_air_treatments_in_low_O2_atmosphere_on_the_quality_and_antioxidant_levels_in_tomato_fruit,,Refereed Articles
"Yahia, Elhad M . 2010 . The development and current status of modified and controlled atmospheres in Mexico. Acta Horticulturae 857:433-440.",,2010,,,,Refereed Articles
"Yahia, Elhadi M. and J.C. Guevara-Arauza. 2010 . Modified atmosphere packaging of nopal (prickly pear cactus stems, opuntia spp.). Acta Horticulturae (ISHS) 857:441-450.",,2010,,https://www.semanticscholar.org/paper/Modified-Atmosphere-Packaging-of-Prickly-Pear-Stems-Guevara-Yahia/b8533b55b12a4357abd295e873d9dabdb9792da1,,Refereed Articles
"Yahia, Elhadi M. , L.M.M. Tijskens, J.C. Guevara, L. Cedeño, R.M. Beaudry. 2010 . The development of a model to describe the influence of temperature and relative humidity on respiration rate of prickly pear cactus stems in reduced O 2 conditions. Acta Horticulturae (ISHS) 857:451-460.",,2010,,https://www.researchgate.net/publication/47868947_The_development_of_a_model_to_describe_the_influence_of_temperature_and_relative_humidity_on_respiration_rate_of_prickly_pear_cactus_stems_in_reduced_O2_conditions,,Refereed Articles
